label,x,y
7,-2.25439,65.6687
7,-26.4227,88.5499
4,-40.7955,-8.2822
4,-47.6901,3.29918
6,23.9067,-52.1241
0,-27.4928,-53.6304
7,-40.5305,76.0106
5,34.3397,-37.8697
3,95.4389,-12.0899
0,-54.8141,-65.2156
4,-35.4465,-12.0276
4,-57.9156,-4.13913
9,-30.5605,30.8024
2,38.381,76.896
5,27.1878,-18.8845
7,-22.1422,83.8647
2,48.3595,76.5474
7,-28.3875,55.0398
1,-80.0343,-29.0103
4,3.44089,13.2431
9,-47.9142,50.7192
6,16.0492,-51.045
9,-36.6527,12.116
3,78.4882,14.5681
6,15.9236,-108.376
5,20.0855,-37.5682
7,-21.8613,68.0698
1,-69.4378,-28.0419
2,63.7704,49.0043
0,-23.8538,-74.918
3,64.603,-9.41711
7,-7.63202,86.6947
1,-81.1386,8.17538
9,-6.69271,-16.5402
9,-8.70005,-1.30962
7,-26.0371,63.0132
3,85.8894,-11.6528
9,-4.22316,-5.42558
9,-47.6234,31.2335
0,-40.8362,-77.4206
3,83.8478,-24.5684
7,-11.3854,47.4522
0,-41.8965,-49.38
3,81.1714,-19.3779
6,32.7069,-69.3322
4,-51.6335,13.5395
4,-65.7215,12.8883
6,13.7442,-104.946
3,82.7352,-20.142
3,90.2626,3.65354
2,58.9767,64.5791
0,-39.3676,-74.454
1,-82.3181,-13.3602
3,67.8551,9.88717
5,1.38838,-26.6977
7,-40.5709,83.8093
4,-41.5738,-20.0935
9,-42.5682,46.4084
1,-72.6757,51.7194
0,-26.9708,-88.0677
8,30.6591,22.6617
3,75.3965,-28.4304
2,49.9236,75.7583
2,38.8522,59.1648
7,-4.17686,60.4746
3,90.178,-2.3279
9,-28.9294,19.522
9,-20.5642,39.3144
0,-15.1277,-56.1812
6,25.2124,-52.1831
1,-76.2654,36.6978
6,16.7242,-107.095
1,-77.5877,-18.0343
0,-18.4134,-73.3994
1,-70.444,36.9237
4,-24.1277,-17.3131
9,-19.6012,24.3863
3,88.0542,4.15794
9,-47.7781,36.6253
9,-39.5224,43.7871
2,51.4654,74.8013
8,42.0385,-4.2613
2,27.4556,53.3515
0,-48.8541,-56.1422
9,-21.5088,19.7629
5,48.3233,-26.4691
3,87.9752,-9.93205
4,-27.2975,-7.41623
1,-89.4867,-26.0085
3,82.4416,-20.7558
0,-47.3889,-53.779
5,18.1208,-19.5185
0,-37.2325,-70.7793
3,80.6504,20.0372
5,56.233,-49.0528
0,-44.2101,-54.2356
8,22.6356,6.13732
9,-16.382,13.6942
3,97.2294,-13.377
8,33.1491,-5.71673
4,-41.9852,-16.2629
7,-84.6183,1.72982
7,-1.3245,70.7266
5,33.3832,-23.2483
3,84.9494,-2.38276
0,-44.657,-86.3061
6,10.487,-70.6793
2,37.8645,84.7659
7,-0.916216,38.677
8,22.7787,11.5344
4,-35.2632,-34.176
7,1.45808,65.679
7,-8.65526,38.6447
8,39.9065,-0.198803
5,32.9584,-38.3077
1,-76.2217,-35.3819
7,-9.12438,68.5677
5,57.1783,-47.227
6,17.735,-80.6441
8,26.4784,17.5008
0,-49.4937,-66.281
3,93.112,5.63506
7,-5.47126,86.0738
1,-69.7988,44.4635
7,-16.8686,41.5455
0,-34.7634,-77.6857
1,-90.0554,-30.9498
6,19.3338,-51.9909
2,21.7177,87.5328
1,-93.9103,27.7416
6,18.6554,-90.5902
2,55.7795,44.6543
2,40.3018,68.3847
3,87.0295,-14.7733
6,37.054,-68.0315
2,22.1496,81.337
2,65.3182,50.0435
7,-10.9679,71.1811
7,-28.1888,78.363
8,41.2399,-3.37704
4,-31.3121,-21.2301
7,-10.9617,79.562
8,17.455,13.822
4,-52.9174,-9.57256
7,-7.259,70.6981
7,-26.7151,55.1707
2,51.3845,79.8902
8,47.1591,-11.0083
4,-25.4473,-14.3611
5,21.6713,-38.8813
8,27.1939,18.0397
4,-31.0709,6.96464
3,64.938,-15.2878
4,-49.1974,-4.65128
4,-42.6896,-18.7115
5,44.453,-33.8568
2,22.5522,74.7092
7,-2.5574,82.2382
1,-79.9171,-24.4722
4,-30.247,0.369103
2,39.5216,78.345
8,47.4997,-14.0412
7,3.38321,38.4272
8,36.5889,-4.80168
6,32.9275,-90.3494
2,-21.82,85.4208
4,-33.0654,-18.3962
1,-79.0813,-33.9115
5,54.7832,-29.8888
5,48.6656,-23.8554
6,32.8588,-70.9494
8,15.0175,29.4827
8,28.0668,18.2523
8,33.3836,24.5928
1,-89.4568,23.2021
6,4.76693,-102.56
9,-26.8908,43.2036
1,-68.9238,60.4884
2,26.4399,88.0489
5,41.0461,-20.8697
4,-23.5709,-16.3061
3,65.7822,14.1278
5,18.6089,-29.2262
7,-9.39755,42.0213
2,33.9275,73.4567
6,16.9725,-82.9492
8,34.4139,25.0712
6,31.294,-56.0611
7,-6.44859,38.2997
9,-9.74781,-13.6376
0,-18.3284,-78.1333
9,-20.3018,19.6735
4,-61.9581,11.235
2,34.2631,66.7021
2,23.5903,77.6415
3,81.778,23.8925
8,44.2942,25.2948
5,50.1105,-32.6787
4,-41.5189,3.96626
4,-63.3213,7.83741
5,82.5675,-12.0586
1,-81.7404,-37.1678
0,-51.1367,-74.3625
2,68.0214,53.5047
1,-71.623,50.1059
1,-71.5413,37.3394
4,-47.0365,11.3556
1,-86.2951,39.7325
4,-22.6884,-1.45224
9,-38.6585,32.7723
4,-32.7761,-5.95339
9,2.94757,-7.95414
2,37.0161,91.0439
0,-47.2114,-63.3611
1,-97.4826,4.94166
6,26.7423,-68.5458
6,38.6349,-65.5903
5,0.199771,-30.4962
8,29.7181,10.9998
6,28.5059,-66.484
7,-2.04131,61.0402
6,7.9366,-70.1144
8,35.6954,-8.71267
6,5.3468,-73.0803
8,22.0826,13.7659
6,20.851,-73.64
9,-28.78,35.8264
7,-21.3618,76.455
4,-35.751,1.44669
0,-26.6168,-50.5975
1,-66.09,62.6662
1,-65.3262,59.5659
5,-5.77584,-29.879
7,-1.72694,55.9922
4,-59.5047,-5.84779
4,-1.49473,87.0245
7,-27.3962,68.9576
9,-7.15707,24.2852
0,-36.5613,-71.5997
2,38.4999,93.4303
0,-14.1773,-65.6008
8,47.8223,4.60876
1,-80.2668,-22.069
2,23.1494,60.3213
7,-2.05994,85.0926
4,-50.205,-12.3564
9,-25.902,23.088
2,40.5101,66.6472
1,-82.7506,34.7637
7,-30.5054,77.8317
3,77.5106,8.46351
0,-36.234,-85.415
9,-38.5444,45.4709
8,29.356,37.9546
7,-31.4893,87.2235
7,-24.7673,59.1136
3,78.1174,19.3683
6,7.04405,-81.22
5,39.4188,-28.4851
2,38.5345,91.0409
8,42.474,10.2138
4,-23.3323,4.88375
8,35.9309,31.3284
9,-25.73,28.0444
5,46.4592,-45.5125
2,44.486,91.1136
1,-70.9237,61.1489
9,-34.2648,46.8254
8,45.2757,-15.7622
8,26.7273,-1.52024
1,-84.0861,-10.4738
6,21.1501,-83.287
2,-27.7814,62.1614
8,30.5391,22.5624
7,-15.4658,47.3007
7,-26.8137,54.9337
6,28.9289,-65.0909
7,4.76634,43.1765
3,89.3292,-20.4501
9,-39.0332,44.0864
2,39.7111,63.2388
0,-34.8812,-88.8908
9,-32.9095,37.0476
8,26.6284,28.3527
5,12.2756,-37.7471
2,35.8421,52.3968
5,46.8009,-21.4893
9,-19.1741,16.6062
1,-88.1136,16.5548
8,43.3747,16.299
1,-79.8089,13.0909
0,-25.7547,-51.7979
1,-93.2744,-8.64302
4,-62.1239,10.9968
7,5.03238,68.4765
4,-25.3611,-15.6563
2,-3.19424,50.3305
3,90.5682,-12.1981
2,60.8747,52.1599
4,-31.2952,3.72039
8,19.9853,27.3257
2,39.216,94.9623
6,21.7679,-58.7018
3,87.0558,-4.11479
5,23.7815,-30.667
1,-83.6969,7.14323
8,14.7232,21.9
0,-23.2788,-77.7446
2,38.2022,64.0882
5,47.9404,-36.7269
1,-87.4552,41.5112
2,60.0377,67.2093
2,21.4063,90.7597
9,-31.1551,23.8802
3,91.0967,15.976
5,-3.83379,-30.8877
2,46.6655,77.4782
9,-16.6794,31.4562
4,-64.3382,16.584
2,50.933,49.3523
5,52.4182,-29.5924
0,-51.4915,-51.9446
8,23.3773,4.97375
7,-6.69407,79.4748
4,-22.2955,-12.6431
3,46.3948,-11.4869
9,-49.0013,45.831
9,-32.0736,29.6706
1,-68.7745,63.2497
3,94.3933,14.7434
6,18.1449,-98.9649
7,-9.72218,80.7521
4,-25.8686,1.79114
4,-58.9623,-8.79205
7,4.0695,51.1962
9,-39.7988,20.935
9,-39.4093,43.4416
2,31.1765,61.5253
4,-36.9427,1.28447
0,-18.1919,-84.0728
2,33.0785,54.3475
6,31.4719,-87.6233
4,-29.3798,-18.9582
5,49.7255,-35.1199
1,-87.6257,-2.3972
3,70.8239,-21.1889
2,33.8246,90.7858
0,-27.0737,-71.0124
6,21.2886,-103.015
1,6.98292,24.8139
3,83.7348,14.7196
8,14.9328,11.0429
4,-26.8883,-6.08026
1,-90.924,32.7231
0,-10.0726,-48.0241
3,76.0431,14.1205
2,30.5074,66.2211
6,21.6496,-90.8168
9,-49.1581,41.7613
9,-23.6971,13.9988
3,85.0875,21.1752
1,-92.517,6.1875
1,-92.3479,32.2639
6,19.5267,-57.0741
7,3.68181,63.7992
6,7.40314,-107.079
4,-63.4123,12.5998
3,59.327,-8.58333
1,-90.8096,40.5149
3,71.4458,-9.31367
1,-82.1495,38.6227
1,-81.6898,11.0956
2,22.3372,90.7242
4,-54.4393,-4.80124
8,28.9265,7.79394
0,-20.8949,-44.6083
8,42.2351,15.0491
9,-21.6856,15.2945
7,-71.6094,-16.9082
5,-3.15994,-35.1535
9,5.90738,-0.748261
3,66.1665,-12.5213
7,-20.8114,71.5844
5,54.2822,-29.0301
4,-42.9477,3.38467
7,-27.8255,85.2781
0,-49.4963,-64.3676
7,-16.9992,90.4283
4,-28.7569,-11.6601
7,-5.70534,37.5007
3,69.8366,-2.91341
4,-44.623,15.895
5,22.1714,-27.9592
8,50.2765,-9.76952
9,-4.19802,7.80465
3,-5.63538,-36.2277
8,22.3467,6.19201
1,-103.629,0.568514
4,-46.4165,18.5308
8,40.641,-1.26404
4,-21.4918,-22.0269
4,-43.6714,1.83687
7,-6.18828,50.169
6,31.8971,-60.01
5,24.3243,-28.523
5,40.8619,-32.5669
4,-55.602,7.97905
7,-15.9092,68.183
4,-26.9821,-23.8667
3,91.3231,-10.8107
9,-30.0647,34.8792
7,-5.72405,64.0241
6,31.162,-56.1717
2,29.9413,76.9945
8,46.5398,2.08912
1,-79.9259,-29.904
9,-8.22217,16.5426
1,-89.7416,1.4576
7,-11.2269,47.5909
5,55.272,-18.6926
8,21.8058,1.1853
5,41.8159,-67.4302
3,84.6806,-4.73127
6,22.5271,-68.3555
5,-6.17464,-28.8594
9,27.2547,78.032
9,-30.0669,24.4688
1,-83.888,13.4722
0,-6.99872,-57.9495
7,-34.6877,83.0031
8,36.1766,-10.9997
6,12.0136,-57.3431
5,20.8328,-30.1264
3,67.7296,-25.5464
2,47.5947,58.185
4,-63.8786,13.3563
9,-12.7244,7.31005
2,40.3169,93.3918
1,-86.9392,32.1805
8,51.4996,25.3575
1,-67.3141,49.188
1,-81.9892,38.8172
0,-21.816,-48.0034
6,10.5021,-65.1372
0,-12.7333,-52.3059
7,0.440213,44.7319
0,-19.9364,-65.9624
8,51.6781,-12.85
1,-71.5872,54.3787
1,-98.1194,-0.409028
3,62.595,-16.87
2,54.8017,52.0377
0,-7.78682,-58.5051
3,66.3697,22.4752
3,69.9759,-16.5122
9,-29.5475,38.8466
2,59.8847,53.1018
9,-46.7927,39.022
6,13.6966,-54.9994
1,-93.8902,37.2171
9,1.33108,-5.34127
0,-49.2656,-57.4124
2,58.6131,64.6366
2,40.3092,64.8685
5,42.8925,-31.9974
7,-11.0219,87.5772
7,8.01987,43.9471
6,35.9445,-69.1567
1,-71.88,35.4968
9,-37.6231,31.3907
1,-79.3291,-9.26188
0,-21.462,-63.5781
5,48.61,-32.7278
6,20.9423,-45.0142
9,-43.8911,38.5095
9,-37.7393,21.9605
3,75.7942,1.84592
7,-24.3571,84.7849
5,4.47273,-35.8904
0,-56.1473,-52.2132
8,18.837,10.9088
0,-32.6018,-52.934
2,37.4623,68.7315
8,-1.4622,-20.7032
0,-22.3322,-76.4661
8,14.402,-1.51766
7,-5.19114,59.5595
6,6.85446,-56.9803
9,-45.8206,49.8139
8,69.195,-35.8645
5,6.10912,-24.9208
6,19.3827,-100.175
8,35.5995,6.80037
6,8.57121,-105.953
1,-103.155,2.5366
5,14.0705,-39.9515
6,3.82326,-68.3628
3,73.4562,20.2339
8,20.532,40.9029
5,42.1423,-19.0231
0,-58.2141,-68.5306
8,20.9915,20.0245
5,3.4357,-37.3649
8,34.4509,37.6279
3,85.6874,-21.619
8,29.1937,14.2143
3,92.2126,-11.9636
8,50.1586,17.82
5,19.6087,-35.7535
4,-59.207,7.06931
8,28.1674,-6.92557
6,31.6474,-75.8765
1,-85.3959,-38.6103
8,37.8706,-2.25796
5,42.7551,-30.4942
2,40.8994,78.0521
1,-77.9535,-32.2214
6,10.9606,-63.9061
7,-25.7092,82.8464
3,86.3941,-19.4217
3,75.9596,-21.2999
9,-8.98042,-12.8519
1,-87.873,11.7401
6,10.4795,-73.1439
5,0.255239,-32.8227
1,-91.5857,-24.9272
9,0.927939,5.39752
1,-71.1579,29.3245
8,26.4308,-0.288661
6,3.32946,-74.5345
7,-0.809925,63.2364
0,-13.7656,-50.7334
0,-41.1323,-85.0998
0,-45.4153,-50.694
8,41.4157,24.2876
6,22.2899,-86.1354
8,27.4219,6.04466
1,-80.6519,10.6458
6,13.4841,-89.9054
1,-88.1383,37.8936
1,-67.3084,40.7962
0,-28.6626,-49.3015
2,36.95,57.5397
0,-42.9741,-47.0071
1,-90.197,22.6293
2,64.8063,70.1134
1,-67.4816,41.0152
4,-18.6327,-21.5086
2,63.8338,61.0546
5,7.64826,-24.0682
1,-83.3078,-15.2058
1,-83.2457,-2.70761
1,-77.255,-18.2435
5,-3.06027,-27.3066
8,28.7861,16.1003
3,66.1051,12.5107
0,-22.4642,-79.4952
9,-40.9007,35.8077
9,-2.92741,-6.92952
7,-8.33165,66.275
6,6.51329,-69.889
9,0.050773,14.1462
0,-50.0652,-71.066
9,-29.695,28.6288
3,20.4892,75.8819
6,19.224,-47.6038
6,23.8009,-76.6721
0,-39.1214,-78.7978
6,8.62017,-102.921
8,34.8859,26.2705
6,9.63799,-85.2494
8,11.3995,15.8727
9,2.25819,11.4386
4,-29.0985,-23.1101
2,52.2579,56.5048
3,95.5528,0.113255
2,-76.7437,-43.1664
2,50.1462,68.1369
6,22.3738,-69.7972
3,70.0477,-6.00989
2,55.084,54.1878
5,44.1004,-21.9256
1,-92.6591,-23.1597
2,45.8426,45.2591
9,-21.1957,32.9015
4,-58.8036,0.278189
8,21.0156,-44.6833
0,-43.1276,-88.1846
6,24.4318,-55.9788
2,47.2055,72.1009
1,-90.6329,34.5778
3,60.8059,-3.25051
9,-46.2233,38.6617
9,-4.68715,7.71081
4,-36.1992,-30.4166
1,-71.9448,-22.0901
4,-26.941,-14.7988
9,-8.11283,16.8829
4,-43.6156,-2.82605
5,61.4365,-28.2709
7,-6.92961,69.1379
1,-81.8412,-41.1888
9,-36.4288,33.3449
4,-57.8707,-2.50249
9,-12.179,11.6461
0,-51.6344,-60.9092
4,-22.7078,4.26998
0,-25.15,-79.7007
3,82.2049,30.2108
0,-16.3461,-72.5851
9,-8.54208,-14.6048
3,86.5745,25.7445
3,69.7712,-1.393
6,11.6563,-101.945
1,-81.9035,48.4804
6,39.8331,-66.9969
0,-41.928,-74.42
4,-48.3936,-19.7229
8,37.3003,33.3237
9,-18.9846,27.3433
8,25.8614,38.1122
0,-30.3586,-64.1715
0,-30.3587,-73.4637
2,52.8493,50.8913
0,-51.1802,-78.9564
9,-26.9783,18.5745
0,-40.068,-62.0244
8,26.2101,21.2263
6,38.4641,-69.0832
5,54.1552,-27.5128
9,-42.9599,44.8281
7,-1.45158,32.9631
1,-69.2678,48.7419
4,-22.8956,-11.8287
6,23.0391,-61.7332
4,-57.8889,-9.36289
3,70.9071,1.43407
4,-37.1493,-18.5772
5,10.7537,-13.958
9,-43.33,29.6126
1,-82.4743,-1.78278
5,19.5788,-17.22
3,64.0084,5.06971
0,-31.5127,-68.1907
8,20.6604,0.692382
9,-29.771,38.8489
9,-40.6293,38.3219
4,-22.5843,-31.7426
3,70.2385,-26.8347
0,-36.7131,-77.8894
9,-8.80581,-0.679881
2,58.2908,48.7767
1,-87.5204,-10.0663
4,-52.8615,20.9888
8,24.9385,23.5476
8,46.4822,7.00421
2,39.856,87.2837
9,-1.12457,-7.47455
8,36.2093,6.01615
9,-44.824,44.114
9,-12.363,11.0619
3,27.8751,31.4041
1,-78.2632,21.81
1,-72.1032,-22.2773
3,61.7916,4.86047
7,1.58483,76.1992
3,97.2826,-5.49354
5,6.0919,-29.6812
6,24.2526,-100.351
5,54.1984,-40.976
2,42.4885,70.7181
6,21.5268,-92.0651
4,-42.3234,-8.24596
0,-55.0746,-64.7699
6,30.9865,-56.0455
3,-5.72569,-36.5082
2,45.7399,73.3659
8,19.7021,28.2921
9,-22.339,24.8658
6,15.7951,-84.3261
5,8.8463,-13.466
3,94.7188,-3.7578
4,-51.8165,-4.59388
6,14.4498,-98.9527
2,49.0736,89.0666
5,32.5507,-21.0915
9,-17.0563,10.2683
7,2.74666,60.4921
0,-45.9795,-66.225
3,74.828,1.29298
4,-31.5901,-12.847
2,50.7307,75.691
5,9.45206,-31.2108
3,73.3628,5.12444
1,-92.755,27.4632
6,31.8119,-57.0393
0,-40.2088,-83.2208
7,-2.549,42.4508
4,-30.4844,-5.00828
4,-55.1876,-10.1964
6,26.401,-73.8046
5,30.1582,-20.7275
0,-26.8406,-46.7499
7,-34.4971,80.556
9,1.40799,15.6014
5,10.9528,-31.595
0,-30.9524,-52.4017
6,21.2979,-50.5296
1,-97.958,2.60253
8,19.8917,12.7719
7,-31.0642,58.5758
2,28.5184,93.0926
6,12.155,-67.8317
7,-36.9249,64.5695
0,-49.7816,-58.2057
4,-56.8369,5.39616
6,13.7555,-75.3385
3,84.8216,-9.66696
6,5.88508,-59.3092
8,39.0826,15.4561
8,38.6516,17.5928
7,-3.49958,82.5476
2,51.3484,75.1386
7,-14.2716,63.849
3,87.8308,3.45867
3,-1.58692,54.8379
6,22.6666,-51.5076
6,19.3028,-55.3674
0,-29.4294,-44.8669
8,23.8769,7.5952
0,-35.4963,-74.8764
3,66.7021,-8.5575
2,29.617,88.8228
5,12.2864,-27.6346
0,-24.4754,-42.6502
7,6.26214,38.9845
5,24.6938,-25.2962
6,37.0911,-81.8422
7,-18.1922,79.2389
2,61.1954,62.0653
2,30.7259,52.2545
4,-65.2274,8.27572
5,-2.65604,-32.0079
4,-40.5541,-22.7676
1,-67.7864,45.7176
3,81.9466,-25.7925
7,-37.467,82.1987
1,-88.1499,-9.62403
1,-102.158,-1.13808
3,97.7246,10.8074
0,-32.5485,-69.1624
0,-41.1971,-50.3882
6,33.0318,-70.4202
0,-14.5482,-56.5106
3,86.9369,-10.3289
8,35.7906,25.0278
4,-50.3959,12.1886
4,-40.5034,-26.7036
7,-28.2033,55.2284
0,-34.4293,-75.7191
6,21.6988,-71.0496
6,18.186,-79.6638
4,-19.6635,-22.376
7,-37.9098,79.3534
6,22.983,-67.9597
7,-13.3872,47.8831
6,15.1328,-96.1291
9,-38.8035,33.3857
9,-39.8148,43.5381
9,-43.5928,50.0436
9,-10.6926,-12.936
5,69.3428,9.36462
9,-2.56242,-5.73237
1,-92.2185,-31.2733
0,-26.2412,-47.0084
2,19.1478,88.4874
3,73.9004,18.8184
1,-92.5205,-21.7303
0,-35.01,-88.8725
6,22.7942,-51.3448
4,-35.8573,-15.3439
7,-38.6307,86.0647
4,-59.8869,11.528
9,-39.2262,36.987
6,31.2858,-81.2453
4,-55.801,13.1058
9,-10.3523,26.6503
3,83.6141,20.84
8,26.2993,29.3506
8,20.2441,-1.24869
5,14.278,-20.1887
3,94.7111,17.465
4,-47.0536,10.9082
8,9.67598,12.6238
9,-27.1725,37.8258
9,-24.3134,9.44157
1,-81.3564,-32.1794
9,-25.2675,23.439
3,82.0674,-25.8818
9,-45.6968,28.3058
6,6.80972,-88.9997
8,29.3041,25.2258
6,25.3113,-52.8239
3,76.5302,1.69632
5,7.48585,-27.3889
5,56.9772,-41.3466
4,-50.126,9.25322
8,56.0441,63.55
3,56.5667,-4.9156
6,20.8497,-94.557
4,-45.8257,-17.4382
9,-47.8139,29.2397
3,82.9145,-11.5745
4,-46.7,-14.2359
7,-34.1902,78.578
9,-38.9152,43.4225
7,39.1688,53.2435
9,-40.2699,33.8334
9,-24.9837,18.2547
0,-34.4219,-46.8128
7,-13.3906,68.1422
8,49.8913,22.6054
0,-17.2622,-49.5743
7,-24.227,87.59
3,75.7294,-28.5543
1,-96.4091,28.1964
2,65.3352,50.0086
8,-7.24248,-28.6645
7,-14.2862,54.648
5,50.2888,-24.2533
6,13.2317,-88.4649
6,42.1428,-66.0668
0,-22.9878,-43.113
5,-6.46097,-27.9499
2,44.8554,88.6217
3,83.8456,-11.4189
7,0.821306,32.3843
7,7.10223,36.755
0,-13.7281,-54.8378
1,-97.0207,-2.00931
3,69.3835,3.96684
7,-9.09266,60.4667
7,-17.3062,49.6171
1,-84.9317,5.55323
7,6.36551,52.7907
9,-46.6133,43.3755
8,30.5946,25.5642
0,-35.9421,-77.3781
3,82.7463,21.7514
1,-85.4386,42.1803
2,65.6134,55.6669
2,45.1136,61.6333
3,61.7647,11.9447
1,-94.57,6.24495
4,-37.8159,-5.22891
8,24.2184,20.7854
3,68.406,-15.7687
2,66.1038,61.1922
4,-61.0525,9.15464
2,-34.6585,89.2184
7,-35.8323,59.6638
2,48.2306,44.3965
6,7.4074,-109.016
9,-43.2852,34.7815
8,12.6221,24.2343
2,23.7792,88.0378
9,-44.754,36.9785
4,-33.6446,-15.687
4,-48.6894,-9.13449
2,67.6443,59.3641
9,-30.7021,22.9561
0,-45.8679,-47.9829
6,29.3503,-56.9889
1,-86.4606,-26.849
9,-38.6948,37.8576
1,-77.5439,46.9021
9,-30.8555,30.3945
9,-44.1343,25.0468
7,-1.80396,56.1166
8,32.7047,-9.98212
2,33.083,64.5709
6,18.62,-62.8867
5,57.3752,-28.2452
5,60.2929,-44.9283
9,-4.94564,-7.53458
0,-51.4614,-50.5051
2,42.574,88.3588
0,-40.6725,-82.745
6,26.3273,-97.7622
4,-24.8091,-22.0444
0,-14.8575,-54.4634
4,-27.4115,-26.7117
5,57.1601,-27.6388
9,-33.0257,19.5715
2,58.1426,74.0867
2,42.4888,61.0344
2,41.3417,65.3091
0,-30.632,-67.1009
2,38.9224,51.5767
9,-48.1661,43.8168
8,23.6981,15.0591
0,-54.3908,-49.1442
4,-48.6696,0.936567
9,-6.06044,-9.85151
3,95.7102,3.35574
8,27.8849,22.7811
4,-42.1251,-5.42218
1,-93.8779,-7.6145
3,74.4917,-28.3348
5,23.485,-41.953
6,15.9353,-76.7913
6,26.3585,-79.8431
0,-24.0846,-78.432
3,94.2053,-3.91298
3,90.363,12.5393
2,61.4809,40.7925
8,26.1864,-4.52733
1,-94.1153,25.3089
8,17.326,14.8826
3,82.2143,12.6101
7,-6.04688,61.2061
0,-24.5183,-81.7118
2,44.3595,91.5136
2,25.0791,67.1231
5,18.4173,-38.15
3,60.0691,-17.5878
7,-23.0267,57.2202
4,-59.884,7.73845
5,14.7017,-38.3718
4,-16.011,-2.28222
3,77.0417,17.962
5,37.1327,-41.7078
6,7.03468,-78.1312
6,11.705,-57.2321
0,-24.5299,-41.0864
7,-31.3514,83.5815
6,10.8052,-54.818
3,96.0285,8.99747
0,-20.2674,-63.3125
3,69.2317,18.3967
3,76.9972,-13.6958
8,22.5317,21.9166
9,-26.1088,41.9859
6,4.3387,-107.161
8,22.8125,24.1133
7,-12.4802,85.4163
1,-94.0298,-15.8571
8,28.0493,19.7622
0,-48.1861,-64.821
2,51.8418,-19.4782
0,-36.7051,-71.3855
3,58.0996,-4.72224
1,-81.796,-9.04961
4,-41.0458,-24.5831
2,36.5611,87.2548
7,-22.222,75.9164
9,-22.9072,33.97
8,23.4344,6.13837
2,44.6776,51.8541
2,37.0878,87.6667
0,-26.6919,-77.4328
2,55.184,79.1621
7,-12.2333,59.5269
9,-31.9078,20.5792
8,32.2434,38.9124
3,83.4185,-3.35515
0,-18.0659,-50.6425
5,24.8409,-22.7534
4,-39.8489,-7.88718
5,1.01331,-38.4984
7,-5.17561,61.6914
3,60.8366,1.97758
4,-28.959,-7.80332
7,-25.5537,69.3499
9,-5.22969,13.4068
1,-79.6968,-34.9048
9,-28.5507,31.764
3,71.5301,-26.574
4,-36.4265,15.3399
5,39.3152,-27.2741
3,76.5594,-7.66694
1,-79.121,-40.6231
1,-81.6704,-27.3304
6,27.1796,-69.8458
8,20.37,12.6119
6,31.8224,-85.5702
1,-92.1363,32.8226
7,-11.4566,53.0904
6,24.5136,-91.6326
8,23.6329,9.9089
2,28.337,66.1976
8,15.9999,8.35349
5,18.856,-38.1077
6,11.5517,-65.9075
3,98.0065,15.4344
7,-24.216,63.1825
7,-2.57193,42.8149
7,-6.43966,41.0149
9,-13.1498,-8.07715
0,-31.4369,-54.109
1,-75.8252,-38.4962
6,24.2994,-51.2047
8,24.8595,36.9892
6,35.3701,-77.0733
5,26.9362,-12.6619
3,75.0434,-0.187831
5,55.7914,-33.3464
9,-30.0886,27.893
4,-65.5082,15.0347
0,-47.5956,-78.051
0,-25.1844,-64.0317
2,54.0595,54.1791
9,-9.87375,29.2562
6,41.4436,-67.661
2,30.2981,66.1539
4,-47.1551,0.699714
5,41.3641,-58.6876
3,71.7896,-7.64453
0,-38.489,-79.0842
9,-41.9906,30.8761
5,40.9936,-43.3755
3,64.5808,-21.841
3,86.4159,22.9753
8,49.4981,-18.2943
6,2.72706,-101.949
6,14.1454,-81.8273
5,38.0543,-40.4537
8,43.4522,20.0067
1,-86.7074,-5.07241
4,-33.3209,-13.5612
4,-51.9537,-4.7837
2,29.8504,76.152
0,-18.5469,-83.9427
1,-67.317,61.8737
3,65.6604,9.90208
0,-21.167,-60.6397
8,31.9378,36.534
0,-38.643,-86.0989
1,-81.462,-1.93021
3,66.5067,12.6895
3,67.6664,-7.53204
6,33.599,-68.0299
6,15.3101,-102.977
6,10.1061,-83.8406
1,-88.4541,18.2117
0,-27.8671,-79.3729
4,-55.4227,18.605
2,37.7144,63.7816
8,7.00466,24.678
2,35.2747,57.3894
0,-39.8581,-84.1157
0,-17.1578,-76.0744
6,17.0387,-85.4418
2,38.9846,62.4096
0,-38.6533,-86.6747
8,47.6954,19.9611
3,69.207,-7.19431
8,21.0538,5.33735
6,37.6157,-68.187
1,-84.7538,-28.1429
7,-24.2737,63.9473
3,62.2433,10.814
1,-85.8524,-18.3637
7,-0.324218,63.3949
3,85.2146,27.2528
1,-68.112,53.0574
3,64.8346,0.561664
0,-41.2804,-47.775
5,45.7701,-46.2534
5,42.1036,-19.1876
9,-30.5092,11.1518
3,67.787,-9.8547
9,-51.9707,40.4246
3,87.6952,23.7447
4,-28.2797,-16.4693
2,51.6622,73.4829
9,-9.4052,-4.55137
1,-70.4718,64.1469
2,51.1481,61.6934
2,41.544,87.3004
3,84.7573,-0.100127
1,-65.3897,60.925
8,26.8943,20.4744
1,-92.9062,-20.9465
3,83.4721,27.2483
9,-5.14758,14.7844
0,-12.4145,-72.1493
4,-56.4448,16.3173
0,-40.7683,-81.6558
0,-45.7806,-85.3812
7,-32.4021,78.6355
7,-12.9704,68.392
7,-27.05,56.7844
1,-79.0631,-1.32957
5,17.8528,-36.8614
9,-27.3814,15.073
